Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
01-06-2025,Karnataka,Bengaluru Urban,560036,142,144,44
01-06-2025,Punjab,Ludhiana,141012,42,14,14
01-06-2025,West Bengal,24 Paraganas North,743287,30,21,17
01-06-2025,Karnataka,Bengaluru Urban,560048,80,59,85
01-06-2025,Bihar,Purbi Champaran,845401,184,686,16
01-06-2025,Rajasthan,Barmer,344702,684,259,10
01-06-2025,Haryana,Kurukshetra,136119,72,10,11
01-06-2025,Rajasthan,Churu,331403,253,269,13
01-06-2025,Tripura,Dhalai,799289,33,25,10
01-06-2025,Maharashtra,Pune,411014,142,83,11
01-06-2025,Uttar Pradesh,Agra,282003,86,95,15
01-06-2025,Assam,Dibrugarh,786010,146,21,17
01-06-2025,Assam,Cachar,788002,54,31,12
01-06-2025,Uttar Pradesh,Shravasti,271831,284,461,21
01-06-2025,Uttar Pradesh,Agra,282002,165,154,27
01-06-2025,Meghalaya,South Garo Hills,794102,13,125,203
01-06-2025,Madhya Pradesh,Bhind,477445,121,105,26
01-06-2025,Bihar,Purbi Champaran,845433,171,501,44
01-06-2025,West Bengal,Nadia,741223,74,37,11
01-06-2025,West Bengal,Alipurduar,736206,40,71,10
01-06-2025,Haryana,Gurugram,122001,472,172,38
01-06-2025,Delhi,North Delhi,110039,181,93,11
01-06-2025,West Bengal,Dinajpur Uttar,733207,567,637,22
01-06-2025,Uttar Pradesh,Bahraich,271801,243,421,32
01-06-2025,Assam,Goalpara,783134,17,43,20
01-06-2025,Bihar,Nalanda,805130,86,343,21
01-06-2025,Karnataka,Bengaluru Urban,560094,81,40,16
01-06-2025,Bihar,Araria,854304,372,399,14
01-06-2025,Uttar Pradesh,Kheri,262804,102,162,11
01-06-2025,Meghalaya,East Garo Hills,794111,40,236,223
01-06-2025,West Bengal,Alipurduar,735211,89,125,10
01-06-2025,Delhi,North West Delhi,110085,371,88,10
01-06-2025,Assam,Lakhimpur,787032,59,53,25
01-06-2025,Gujarat,Banas Kantha,385320,156,191,36
01-06-2025,Bihar,Pashchim Champaran,845452,185,481,17
01-06-2025,Rajasthan,Bhilwara,311001,368,86,10
01-06-2025,West Bengal,Darjeeling,734427,19,28,10
01-06-2025,Bihar,Gopalganj,841428,204,393,22
01-06-2025,Uttar Pradesh,Hardoi,241124,315,382,11
01-06-2025,Bihar,Madhubani,847227,122,247,13
01-06-2025,Assam,Dhubri,783348,184,123,11
01-06-2025,Uttar Pradesh,Aligarh,202136,53,33,10
01-06-2025,Assam,Kamrup,781354,133,51,23
01-06-2025,Uttar Pradesh,Mathura,272153,240,609,12
01-06-2025,Bihar,Muzaffarpur,843111,301,489,17
01-06-2025,Bihar,Banka,813101,314,324,25
01-06-2025,Bihar,Purnia,854303,129,143,21
01-06-2025,Delhi,South Delhi,110017,126,45,20
01-06-2025,Meghalaya,East Garo Hills,794110,30,233,118
01-06-2025,Uttar Pradesh,Gorakhpur,273001,86,230,17
01-06-2025,Delhi,East Delhi,110092,355,186,14
01-06-2025,West Bengal,Nadia,741501,61,37,13
01-06-2025,Bihar,Pashchim Champaran,845454,173,543,24
01-06-2025,Meghalaya,East Khasi Hills,793006,11,63,32
01-06-2025,Punjab,Ludhiana,141015,97,77,11
01-06-2025,Maharashtra,Thane,400709,88,32,12
01-06-2025,Madhya Pradesh,Morena,476221,527,336,26
01-06-2025,Maharashtra,Thane,421501,146,98,21
01-06-2025,Bihar,Nalanda,803101,221,810,16
01-06-2025,Meghalaya,West Jaintia Hills,793150,128,589,335
01-06-2025,West Bengal,Jalpaiguri,735218,24,49,12
01-06-2025,Andhra Pradesh,Spsr Nellore,524308,53,21,11
01-06-2025,Rajasthan,Jaisalmer,345028,46,74,14
01-06-2025,Meghalaya,West Khasi Hills,793119,85,889,512
01-06-2025,Assam,Golaghat,785603,27,38,26
01-06-2025,Bihar,Muzaffarpur,843108,70,123,14
01-06-2025,Karnataka,Bengaluru Urban,560037,124,137,168
01-06-2025,Madhya Pradesh,Indore,452001,411,138,12
01-06-2025,Uttar Pradesh,Hardoi,241404,160,229,10
01-06-2025,West Bengal,Darjeeling,734003,27,59,26
01-06-2025,Bihar,Muzaffarpur,842004,64,96,10
01-06-2025,Assam,Lakhimpur,787056,79,37,16
01-06-2025,West Bengal,Dinajpur Uttar,733134,250,116,17
01-06-2025,Uttar Pradesh,Mathura,281004,163,219,10
01-06-2025,Meghalaya,West Khasi Hills,793120,44,407,240
01-06-2025,West Bengal,Jalpaiguri,735202,15,78,18
01-06-2025,Uttar Pradesh,Hardoi,241001,558,590,13
01-06-2025,Tamil Nadu,Kallakurichi,605801,53,12,10
01-06-2025,Bihar,Madhubani,847225,217,186,10
01-06-2025,Meghalaya,South Garo Hills,794107,10,34,23
01-06-2025,West Bengal,Kolkata,700039,78,117,10
01-06-2025,Assam,Dibrugarh,786611,11,11,33
01-06-2025,Assam,Dibrugarh,786003,15,19,11
01-06-2025,Gujarat,Bhavnagar,364290,189,39,11
01-06-2025,Assam,Dibrugarh,786101,156,24,11
01-06-2025,Maharashtra,Dhule,424304,122,100,76
01-06-2025,Bihar,Katihar,854108,197,117,10
01-06-2025,Jharkhand,Khunti,835216,91,148,11
01-06-2025,Delhi,West Delhi,110059,1193,403,199
01-06-2025,Karnataka,Bengaluru Urban,560068,278,231,167
